"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"sensor.browser_mod_21e9c180_de9e28f2_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_21e9c180_de9e28f2_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.browser_mod_21e9c180_de9e28f2","binary_sensor","unavailable","","motion",""
"light.browser_mod_21e9c180_de9e28f2_screen","light","unavailable","Screen","",""
"media_player.browser_mod_21e9c180_de9e28f2","media_player","unavailable","","",""
"sensor.browser_mod_21e9c180_de9e28f2_panel","sensor","unavailable","Panel","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_b98c9d45_1274b170_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_b98c9d45_1274b170_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_b98c9d45_1274b170_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_b98c9d45_1274b170_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.browser_mod_b98c9d45_1274b170","binary_sensor","unavailable","","motion",""
"light.browser_mod_b98c9d45_1274b170_screen","light","unavailable","Screen","",""
"media_player.browser_mod_b98c9d45_1274b170","media_player","unavailable","","",""
"sensor.browser_mod_b98c9d45_1274b170_panel","sensor","unavailable","Panel","",""
"camera.browser_mod_b98c9d45_1274b170","camera","unavailable","","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_id","sensor","unavailable","Browser ID","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_path","sensor","unavailable","Browser path","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_visibility","sensor","unavailable","Browser visibility","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_useragent","sensor","unavailable","Browser userAgent","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_user","sensor","unavailable","Browser user","",""
"binary_sensor.browser_mod_b42104cc_e264fd7f_browser_fullykiosk","binary_sensor","unavailable","Browser FullyKiosk","",""
"sensor.browser_mod_b42104cc_e264fd7f_browser_width","sensor","unavailable","Browser width","","px"
"sensor.browser_mod_b42104cc_e264fd7f_browser_height","sensor","unavailable","Browser height","","px"
"binary_sensor.browser_mod_b42104cc_e264fd7f_browser_dark_mode","binary_sensor","unavailable","Browser dark mode","",""
"binary_sensor.browser_mod_b42104cc_e264fd7f","binary_sensor","unavailable","","motion",""
"light.browser_mod_b42104cc_e264fd7f_screen","light","unavailable","Screen","",""
"media_player.browser_mod_b42104cc_e264fd7f","media_player","unavailable","","",""
"sensor.browser_mod_b42104cc_e264fd7f_panel","sensor","unavailable","Panel","",""
"sensor.casa_mop_battery","sensor","100","Casa mop Battery","battery","%"
"sensor.casa_mop_tank_level","sensor","100","Casa mop Tank level","","%"
"sensor.casa_mop_battery_cycles","sensor","unknown","Casa mop Battery cycles","",""
"sensor.casa_mop_total_cleaning_time","sensor","unknown","Casa mop Total cleaning time","","h"
"sensor.casa_mop_average_mission_time","sensor","73","Casa mop Average mission time","","min"
"sensor.casa_mop_total_missions","sensor","4","Casa mop Total missions","","Missions"
"sensor.casa_mop_successful_missions","sensor","3","Casa mop Successful missions","","Missions"
"sensor.casa_mop_canceled_missions","sensor","1","Casa mop Canceled missions","","Missions"
"sensor.casa_mop_failed_missions","sensor","0","Casa mop Failed missions","","Missions"
"sensor.casa_mop_dock_tank_level","sensor","unknown","Casa mop Dock tank level","","%"
"vacuum.casa_mop","vacuum","docked","Casa mop","",""
